geometry;name;indexOfID;id
MULTIPOLYGON(((7190389.41222098 671943.718335174,7190415.61883591 671998.645822832,7190424.39968425 672025.81784601,7190421.71776026 672047.529860105,7190399.32321373 672070.428519707,7190339.48861466 672089.476588336,7190286.76661192 671966.566378483,7190269.69864608 671948.949106631,7190389.41222098 671943.718335174)));Estádio Erondi Silvério;2452;13552
MULTIPOLYGON(((7190889.25353509 670542.153232472,7190919.23862919 670548.57165406,7190945.69119263 670562.734347278,7190999.41648803 670593.646538184,7191019.01258031 670605.981406331,7191041.63674638 670651.191836246,7191068.28432192 670717.174243791,7191080.07218792 670736.323823984,7191120.11697943 670761.880517063,7191152.30973141 670797.703078123,7191166.38909366 670803.899957513,7191183.87979833 670814.517848867,7191214.72362158 670816.992886546,7191231.85348691 670825.492883278,7191240.29511833 670836.831149297,7191288.83641459 670870.265547789,7191305.35745791 670922.303467935,7191330.84326334 671012.4661485,7191347.0273034 671023.027561224,7191373.40982741 671025.245057597,7191398.16073419 671012.899673431,7191412.83127039 670999.610876885,7191417.10423807 670984.187139072,7191412.55751493 670936.628346684,7191419.82838909 670918.052489227,7191426.78906557 670897.731638193,7191447.46578967 670893.012863367,7191486.45214957 670867.594032458,7191521.10777527 670844.716496071,7191555.63160487 670831.33745148,7191571.31771119 670809.597484215,7191586.14330542 670797.165695944,7191619.53991397 670805.369289998,7191645.06258429 670824.69418183,7191674.05188946 670842.342251778,7191709.13248161 670853.1538339,7191733.85705089 670868.15133935,7191744.72592822 670891.607750272,7191770.99160433 670920.452928109,7191847.02461374 670953.372770936,7191914.34141725 670997.423786109,7191956.05877608 671026.455957907,7191980.69525845 671048.367017271,7191997.8310548 671052.036978965,7192021.080205 671048.015119512,7192046.77829674 671053.525035258,7192072.5599838 671065.52748251,7192076.43355756 671086.731844487,7192080.44546057 671108.380809234,7192077.10731708 671130.429417906,7192068.30974956 671142.7267189,7192055.03987701 671146.925748478,7192034.47037576 671143.211960082,7192017.24675673 671146.444817671,7192001.52408852 671166.665037691,7191999.69279364 671176.504663966,7192017.78208045 671189.687565667,7192029.32036823 671190.106166659,7192044.83473545 671194.087801543,7192063.57666026 671198.64393409,7192085.26231861 671202.573306283,7192099.07367772 671215.017488719,7192102.60866541 671232.342888586,7192102.61672639 671252.59236049,7192106.45958938 671267.486137813,7192118.06791124 671283.283963367,7192115.436644 671300.259140317,7192102.63243793 671335.733759714,7192092.91178219 671340.470983155,7192082.5177374 671355.455132416,7192068.38257554 671369.304648302,7192061.21856418 671383.796502419,7192058.85646413 671400.503292451,7192055.00716471 671449.577960453,7192054.53916277 671486.286476283,7192059.59069239 671501.940458911,7192075.17101075 671510.301275941,7192095.02846939 671511.641446484,7192111.08564123 671515.620330573,7192142.18048111 671519.2575813,7192162.01313103 671521.674333824,7192185.13116324 671519.261829592,7192203.46781318 671513.024259462,7192226.01965055 671513.311833085,7192255.49731325 671516.928465743,7192272.13855271 671517.674085364,7192299.01139833 671515.319482584,7192329.60894869 671516.25312425,7192354.78980978 671519.744530613,7192369.47904186 671526.745515994,7192383.02848777 671537.989275409,7192390.18025172 671561.822711863,7192383.48325465 671586.586618325,7192374.39133719 671604.556588472,7192358.76749772 671630.00164479,7192347.04314886 671644.163773704,7192344.96391782 671659.515805164,7192347.431124 671676.264439189,7192350.46148321 671691.420011933,7192349.51134473 671702.498975713,7192335.63151352 671717.14680979,7192335.46617336 671730.097713799,7192339.63295463 671740.406643766,7192355.62788646 671749.256286911,7192373.2538666 671757.039807389,7192392.38262774 671772.934432899,7192394.40045943 671804.039532957,7192397.1231731 671821.586632613,7192385.12249458 671836.550288176,7192360.99155862 671862.741924366,7192338.43798124 671897.266913938,7192259.18574787 672016.665288962,7192247.35589916 672049.43483331,7192240.12252314 672090.073148504,7192220.57627651 672170.026601573,7192202.74001561 672221.086636656,7192149.42531107 672296.77261164,7192121.85689783 672327.457997296,7192098.55313555 672350.398027857,7192065.23874329 672369.54625908,7192042.46305902 672394.495687729,7192039.77365319 672420.215819513,7192037.99537735 672437.080957463,7192046.3231718 672464.975349473,7192060.61054577 672480.818678864,7192063.29509889 672484.858716409,7191875.84284421 672527.622787397,7191825.92598979 672568.014038728,7191739.26720642 672668.398580615,7191731.57991262 672681.252385192,7191734.64196003 672731.803495171,7191861.7056363 672815.036207296,7191868.10439443 672830.909196462,7191872.5115958 672995.636771521,7191825.91753253 673069.542690747,7191867.37044679 673099.01084276,7191872.3152993 673107.317103913,7191715.39565781 673146.399078694,7191676.35950036 673134.020822635,7191610.27973076 673095.912936745,7191551.2748314 673090.83593305,7191408.85001989 673111.515472232,7191304.8088261 673132.437117492,7191286.44666409 673153.485621698,7191266.73178587 673202.141762217,7191285.93434467 673465.67874031,7191288.59946225 673558.763307773,7191282.84139325 673586.012279305,7191280.07992457 673599.109924863,7191278.75648546 673606.368985803,7191243.33965124 673736.650594907,7191227.6107134 673785.317162433,7191195.27019761 673842.061406352,7191141.58277809 673906.389063318,7191100.26198731 673955.901428991,7191097.65132457 673959.027656235,7191093.7985625 673966.535652946,7190935.71300369 673860.845044893,7190916.75866271 673868.47968885,7190890.47345627 673871.591525462,7190409.85400682 673796.280835746,7190296.5743323 673796.436164363,7190085.35091448 673727.087929879,7189926.54793327 673723.092837275,7189837.06509707 673709.51854568,7189780.93040353 673691.515179602,7189720.65828557 673661.051198396,7189600.80325836 673588.782325624,7189563.68434106 673553.224726439,7189495.7722954 673539.568115772,7189423.09776695 673524.954546803,7189433.48129968 673394.297054913,7189445.24776816 673316.93791529,7189462.6051657 673179.678585139,7189453.32731328 673108.729507981,7189472.19777232 672945.850389611,7189516.65513848 672828.802483631,7189572.61192939 672647.884096341,7189575.3876198 672598.261351995,7189507.5763169 672699.141680802,7189348.14454833 672819.893010445,7189314.81875769 672820.893160715,7189517.22055829 672382.077221702,7189530.42434838 672355.440275877,7189235.76270655 672048.435261536,7189148.59905403 671978.252431968,7189256.2041649 671864.81008095,7189343.85436618 671827.734999748,7189472.1349249 671727.79609284,7189593.49485125 671605.840767859,7189689.83002631 671532.286544312,7189770.51512365 671417.597021024,7189840.76637324 671364.356342899,7189882.69981538 671354.657401128,7189886.16337907 671294.144560039,7189913.52649869 671215.944221193,7189973.39720097 671039.090339301,7190102.62163057 670868.752001356,7190225.60340077 670552.067541125,7190291.26753647 670551.83417407,7190326.51264066 670549.695263711,7190355.54605057 670563.014707119,7190409.08497705 670608.605278914,7190446.47244006 670641.04002318,7190480.59065932 670660.472222573,7190555.30186753 670661.420836438,7190593.17775529 670652.764414376,7190601.82173846 670650.79108881,7190636.56482879 670621.002431175,7190657.46329115 670598.806687811,7190665.04417197 670596.799696641,7190722.96749241 670581.494041642,7190797.93327646 670564.995621995,7190819.44087783 670560.267061081,7190871.15521641 670547.106248353,7190889.25353509 670542.153232472)));Pilarzinho;2453;13555
MULTIPOLYGON(((7191343.72084688 670693.892189817,7191433.58311316 670816.412113946,7191414.1530562 670851.18715706,7191399.02449131 670889.19691907,7191387.0972864 670955.103747529,7191349.87696175 670956.62312436,7191319.84799835 670859.539283529,7191270.29144597 670803.992182484,7191288.11313402 670771.984675928,7191235.26169078 670757.777814465,7191222.2074502 670757.219536909,7191213.93034224 670754.729338215,7191213.9809472 670750.744793548,7191214.061836 670744.375559379,7191205.77863309 670741.49281216,7191199.18155492 670731.456139468,7191204.85116629 670721.182759967,7191217.68845643 670707.417738506,7191236.02460936 670697.697632406,7191266.12764754 670695.694739113,7191309.5775208 670702.616670824,7191343.72084688 670693.892189817)));Condomínio Le Parc;2454;13562
MULTIPOLYGON(((7191136.46017946 671239.845631557,7191170.79746806 671240.282980896,7191130.46742007 671284.149660674,7191095.39660998 671341.27641788,7191035.99798236 671386.197660585,7191008.57234206 671443.19986652,7191020.78998032 671466.793573487,7191026.16771032 671488.136420581,7191022.24443774 671509.09897813,7191035.19787744 671544.476483128,7191058.79607967 671544.375056233,7191061.12388362 671526.904265667,7191097.70021446 671542.878883086,7191125.84109608 671568.779336305,7191128.80102514 671579.907187,7191114.4528654 671575.698639204,7191055.55955171 671580.965028906,7191087.06175698 671690.667449329,7191042.59512326 671711.333632627,7191046.20083188 671726.535375556,7191011.00580438 671735.132903986,7190989.159725 671584.132908472,7190919.30663561 671588.786294945,7190895.62820372 671517.043873672,7190832.10681496 671459.576667857,7190941.84998333 671384.786078911,7191136.46017946 671239.845631557)));Vila Nori - Jardim Cosmos;2455;13563
MULTIPOLYGON(((7191523.89812832 670182.622941899,7191560.98222407 670191.847818608,7191622.01225168 670279.370883208,7191740.76175565 670496.968270858,7191504.18644656 670707.271212116,7191483.50023977 670715.361547704,7191465.43942798 670610.871411644,7191466.27233646 670545.215800111,7191492.77848713 670420.599896087,7191502.32046822 670366.9902151,7191509.91258019 670317.743594127,7191516.32277674 670218.334054072,7191523.89812832 670182.622941899)));Montmartre Residências;2456;13565
MULTIPOLYGON(((7191918.41840776 670651.158659612,7191995.14302306 670741.351214933,7192157.95853302 670849.707379544,7192132.82184374 670961.303099187,7192234.8411014 671072.029896482,7192210.03700779 671202.611648042,7192019.5735181 671168.18297413,7192007.19906333 671148.158708771,7191922.57642476 671104.258830301,7191901.93878873 671146.819183882,7191760.2747439 671092.401539864,7191664.21572489 671058.350745732,7191702.0999535 670954.096765474,7191729.12098327 670859.00337312,7191812.32282111 670677.246966046,7191918.41840776 670651.158659612)));Vila Bracatinga;2457;13566
MULTIPOLYGON(((7191744.17757812 671228.212048908,7191849.11917445 671281.549496434,7191842.15383344 671308.281629561,7191834.56927966 671336.656363193,7191723.09087232 671282.510647101,7191744.17757812 671228.212048908)));Moradas do Parque;2458;13568
MULTIPOLYGON(((7191993.93896932 671101.090745308,7192017.40107632 671112.550460878,7192008.18121344 671130.176378466,7191985.53135725 671119.310695994,7191993.93896932 671101.090745308)));CMEI BRACATINGA;2459;13569
MULTIPOLYGON(((7190875.50961258 671885.691662613,7190895.46066321 671901.374010724,7190926.44561069 671925.731325927,7190950.83809377 671931.960607352,7190997.0503192 671943.752320702,7190953.10544063 672037.897725854,7191034.25290358 672098.623097841,7190978.92560668 672122.993101414,7190938.83904795 672132.03009839,7190877.93376823 672144.715121256,7190803.84306375 672160.159588492,7190774.96676446 672164.9522702,7190766.92439015 672144.14894167,7190820.92878659 672006.760716932,7190860.20854557 671919.621044024,7190875.50961258 671885.691662613)));Condomínio Paysage Di Padova;2460;13570
MULTIPOLYGON(((7191003.19021314 671764.166920779,7191068.18745678 671888.084779556,7191069.020401 671906.98474381,7191061.01491018 671941.309825015,7191046.29327304 672004.411235512,7191061.91516122 672042.399807716,7191034.25290358 672098.623097841,7190953.10544063 672037.897725854,7190997.0503192 671943.752320702,7190950.83809377 671931.960607352,7190892.18279356 671816.346411485,7190938.91982873 671790.547291431,7191003.19021314 671764.166920779)));Residencial Parque das Araucárias;2461;13571
MULTIPOLYGON(((7191317.63043936 671620.800722115,7191561.51065362 671716.159460473,7191563.36136358 671721.315696149,7191560.89635245 671764.257175603,7191553.35259054 671806.701010994,7191515.7073685 671785.09590365,7191465.81154809 671762.458865176,7191296.90699281 671695.098318342,7191293.39771113 671680.14913348,7191317.63043936 671620.800722115)));Residencial Pilarzinho;2462;13573
MULTIPOLYGON(((7191436.57576842 671995.586625369,7191498.4817139 672037.157394845,7191458.92143467 672123.673522793,7191457.32008961 672130.204604115,7191461.56741076 672145.44536345,7191426.37846928 672113.7365388,7191328.6582461 672047.775604621,7191350.47032917 672003.713674621,7191374.95288223 672020.219527743,7191400.15759788 672000.192942215,7191426.10033312 672016.86848004,7191436.57576842 671995.586625369)));Dakota Park;2463;13575
MULTIPOLYGON(((7191442.58899856 672245.881289232,7191467.12218945 672334.496120602,7191458.65205869 672335.846825351,7191433.50539622 672249.287277976,7191442.58899856 672245.881289232)));Jardinete Landivio Tschoeke;2464;13576
MULTIPOLYGON(((7191308.79578057 672418.703350726,7191326.38138985 672435.654884847,7191316.6204633 672446.086612914,7191307.03633568 672442.733216681,7191305.11118252 672433.037236262,7191308.79578057 672418.703350726)));Jardinete Cecília Blanchet Geronasso;2465;13577
MULTIPOLYGON(((7191679.19046467 671662.803301612,7191744.97839929 671742.263549463,7191734.11118548 671748.283963823,7191643.3503048 671704.584314443,7191660.40643182 671693.661257089,7191679.19046467 671662.803301612)));Praça Antônio A Sabota;2466;13578
MULTIPOLYGON(((7191787.84415792 672041.000317789,7191946.50184843 672117.726736418,7191928.73774257 672157.967636077,7191835.49020469 672187.449496855,7191812.21022961 672210.278820048,7191777.05848953 672226.716265137,7191745.6094383 672265.44269286,7191685.48120984 672230.434545259,7191726.03191451 672136.693773326,7191737.97617393 672103.665392773,7191742.99511522 672089.780806566,7191761.1052972 672057.11303533,7191787.84415792 672041.000317789)));Paysage Du Parc Condominio Horizontal;2467;13580
MULTIPOLYGON(((7192138.96196846 672208.957621236,7192177.98242468 672249.43308853,7192112.19444506 672323.298381596,7192061.06884362 672381.992724756,7192039.82658923 672432.505039106,7192046.3231718 672464.975349473,7192063.29509889 672484.858716409,7192129.50092639 672516.716182744,7192157.65646665 672538.756083627,7192192.52251969 672583.476854888,7192236.9808674 672621.406673526,7192278.60150448 672570.541352895,7192296.11054416 672616.760880615,7192288.28885622 672735.874816631,7192288.30930013 672817.94127777,7192249.08041996 672862.787920402,7192201.38089779 672897.803128187,7192218.04709817 672937.973386715,7192221.05112251 672954.205780099,7192051.2246739 672953.753032695,7192031.62616182 672987.407807173,7191961.53231632 673000.374842544,7191966.64402189 672946.61669718,7191950.46349156 672868.672060633,7191952.34267684 672806.066168222,7191934.1703844 672773.586752129,7191890.82893412 672722.910064072,7191844.29845013 672690.217732959,7191782.16726052 672677.544196736,7191708.19789037 672667.959391385,7191692.49457469 672636.438342401,7191673.52618381 672608.126154417,7191568.42049038 672598.142108045,7191617.03326441 672562.696638711,7191713.63796743 672495.269057584,7191724.96089572 672446.834925036,7191812.86211316 672461.981492059,7191893.33336175 672467.341079052,7192066.34258859 672290.313801248,7192094.24303108 672208.606461008,7192138.96196846 672208.957621236)));Parque Tanguá;2468;13583
